StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,id_prolific,check,assertion_36_31,assertion_36_34,assertion_36_35,assertion_36_37,assertion_36_38,assertion_36_40,assertion_36_41,assertion_36_42,assertion_36_45,assertion_32_31,assertion_32_34,assertion_32_35,assertion_32_37,assertion_32_38,assertion_32_40,assertion_32_41,assertion_32_42,assertion_32_45,assertion_33_31,assertion_33_34,assertion_33_35,assertion_33_37,assertion_33_38,assertion_33_40,assertion_33_41,assertion_33_42,assertion_33_45,question_36_31,question_36_34,question_36_35,question_36_37,question_36_38,question_36_40,question_36_41,question_36_42,question_36_45,question_32_31,question_32_34,question_32_35,question_32_37,question_32_38,question_32_40,question_32_41,question_32_42,question_32_45,question_33_31,question_33_34,question_33_35,question_33_37,question_33_38,question_33_40,question_33_41,question_33_42,question_33_45,assertion_39_31,assertion_39_34,assertion_39_35,assertion_39_37,assertion_39_38,assertion_39_40,assertion_39_41,assertion_39_42,assertion_39_45,assertion_44_31,assertion_44_34,"assertion_44_35 ",assertion_44_37,assertion_44_38,assertion_44_40,assertion_44_41,assertion_44_42,assertion_44_45,assertion_43_31,assertion_43_34,assertion_43_35,assertion_43_37,assertion_43_38,assertion_43_40,assertion_43_41,assertion_43_42,assertion_43_45,question_39_31,question_39_34,question_39_35,question_39_37,question_39_38,question_39_40,question_39_41,question_39_42,question_39_45,question_44_31,question_44_34,question_44_35,question_44_37,question_44_38,question_44_40,question_44_41,question_44_42,question_44_45,question_43_31,question_43_34,question_43_35,question_43_37,question_43_38,question_43_40,question_43_41,question_43_42,question_43_45,PROLIFIC_PID
2022-12-23 15:39:32,2022-12-23 15:40:38,0,100,65,1,2022-12-23 15:40:38,R_1pQdtYz0NbIgBvX,anonymous,EN,1,6294bc3eec2ddf53f2dc9316,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6294bc3eec2ddf53f2dc9316
2022-12-23 15:37:19,2022-12-23 15:40:41,0,100,201,1,2022-12-23 15:40:41,R_3JbeYJuEu9FYsB3,anonymous,EN,1,62a0294e78bac60d6f9c49df,"I pay attention ",,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62a0294e78bac60d6f9c49df
2022-12-23 15:38:45,2022-12-23 15:40:44,0,100,118,1,2022-12-23 15:40:44,R_2e3AmSo6JHFEGI2,anonymous,EN,1,5d8b6ac489811e0066ef0dbb,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8b6ac489811e0066ef0dbb
2022-12-23 15:38:37,2022-12-23 15:40:47,0,100,129,1,2022-12-23 15:40:47,R_DHIkVGToYEMhKyl,anonymous,EN,1,5dd41772d3ac2a3f7235ee75,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd41772d3ac2a3f7235ee75
2022-12-23 15:39:31,2022-12-23 15:40:49,0,100,77,1,2022-12-23 15:40:50,R_3j2IrSESpk8lmwR,anonymous,EN,1,614e0da3bcc70ead8f1e8d03,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614e0da3bcc70ead8f1e8d03
2022-12-23 15:38:21,2022-12-23 15:40:54,0,100,153,1,2022-12-23 15:40:55,R_5bEse4qNlyXvxfz,anonymous,EN,1,5be0fb420d5adc0001d6d5b7,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,5be0fb420d5adc0001d6d5b7
2022-12-23 15:38:49,2022-12-23 15:41:03,0,100,133,1,2022-12-23 15:41:03,R_3FUs4alRalCQhdp,anonymous,EN,1,5e120ac3ac9e168a3f6ded71,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e120ac3ac9e168a3f6ded71
2022-12-23 15:39:04,2022-12-23 15:41:05,0,100,120,1,2022-12-23 15:41:05,R_PvSp1QJmJxAjBWp,anonymous,EN,1,59d1e366faf42e00012b6c1c,"I pay attention ",,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59d1e366faf42e00012b6c1c
2022-12-23 15:38:39,2022-12-23 15:41:07,0,100,147,1,2022-12-23 15:41:07,R_1K0zQ48xvPeTy02,anonymous,EN,1,5eb074c7e612c1129942044c,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,1,1,5eb074c7e612c1129942044c
2022-12-23 15:39:37,2022-12-23 15:41:16,0,100,98,1,2022-12-23 15:41:16,R_2V3jMTwCwfSmtLl,anonymous,EN,1,59298c0b0b19ce0001202f22,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,59298c0b0b19ce0001202f22
2022-12-23 15:39:55,2022-12-23 15:41:19,0,100,83,1,2022-12-23 15:41:19,R_1PT6somjKf5Xqc5,anonymous,EN,1,6303f4acbfbdfe32998eff9f,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6303f4acbfbdfe32998eff9f
2022-12-23 15:39:59,2022-12-23 15:41:19,0,100,80,1,2022-12-23 15:41:19,R_ApWiQebru2SPwD7,anonymous,EN,1,5a33d736bf4d770001e6097a,I pay attention,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a33d736bf4d770001e6097a
2022-12-23 15:40:00,2022-12-23 15:41:22,0,100,81,1,2022-12-23 15:41:23,R_tQnb5Jq0o6CYCSl,anonymous,EN,1,5c91ab9b47fad40011be8306,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c91ab9b47fad40011be8306
2022-12-23 15:39:33,2022-12-23 15:41:30,0,100,117,1,2022-12-23 15:41:30,R_2D1UPgpZ6tanV1o,anonymous,EN,1,62cc29c588d2f7282c384ab9,I pay attention,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62cc29c588d2f7282c384ab9
2022-12-23 15:40:29,2022-12-23 15:41:43,0,100,74,1,2022-12-23 15:41:44,R_XnRQlqlmbfe2F0J,anonymous,EN,1,6345dc3fd19b0554d9d7b533,I pay attention,2,2,1,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6345dc3fd19b0554d9d7b533
2022-12-23 15:40:40,2022-12-23 15:41:46,0,100,66,1,2022-12-23 15:41:47,R_3k7ls2BxZgI1Uwv,anonymous,EN,1,6151c56f524275af720fa541,I pay attention,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6151c56f524275af720fa541
2022-12-23 15:40:39,2022-12-23 15:41:47,0,100,67,1,2022-12-23 15:41:47,R_zePa57FIB0Rpni1,anonymous,EN,1,5cbf75531864210001fb4db2,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cbf75531864210001fb4db2
2022-12-23 15:36:04,2022-12-23 15:41:55,0,100,350,1,2022-12-23 15:41:56,R_1LdLaL0sq9TviBx,anonymous,EN,1,5d54d5d907e8740018e56545,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,2,1,5d54d5d907e8740018e56545
2022-12-23 15:40:44,2022-12-23 15:41:57,0,100,72,1,2022-12-23 15:41:57,R_a8Z93EkIxaRwV9v,anonymous,EN,1,62787d0610bbc103bd2ad646,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62787d0610bbc103bd2ad646
2022-12-23 15:39:54,2022-12-23 15:41:57,0,100,122,1,2022-12-23 15:41:57,R_1eLjdxb4BaZTXd5,anonymous,EN,1,62fc25ef4ce0d3d169b7a120,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62fc25ef4ce0d3d169b7a120
2022-12-23 15:40:06,2022-12-23 15:41:59,0,100,112,1,2022-12-23 15:41:59,R_NUCSXewWCc7eYeJ,anonymous,EN,1,55c237eefdf99b41c2f6481b,I pay attention,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55c237eefdf99b41c2f6481b
2022-12-23 15:39:13,2022-12-23 15:42:01,0,100,168,1,2022-12-23 15:42:02,R_1jePkUIQ6PowmWz,anonymous,EN,1,5dd9f0e719eecb97dfab7b48,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd9f0e719eecb97dfab7b48
2022-12-23 15:40:09,2022-12-23 15:42:03,0,100,113,1,2022-12-23 15:42:03,R_1meDUH58Tyto2gq,anonymous,EN,1,5e39068e0e532411b2adaa7b,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,5e39068e0e532411b2adaa7b
2022-12-23 15:37:41,2022-12-23 15:42:03,0,100,262,1,2022-12-23 15:42:04,R_3efvJqcO3KgqHXO,anonymous,EN,1,60175fe4e8edb49a5e85b918,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60175fe4e8edb49a5e85b918
2022-12-23 15:40:34,2022-12-23 15:42:07,0,100,92,1,2022-12-23 15:42:07,R_1PSI2MOdfiPjfGT,anonymous,EN,1,5c03217b1a20110001e979f0,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,,,,,,,,,,5c03217b1a20110001e979f0
2022-12-23 15:40:13,2022-12-23 15:42:12,0,100,118,1,2022-12-23 15:42:12,R_1DOb14corfUv7Bg,anonymous,EN,1,5dda9b9a9d9e30a06d320ffb,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dda9b9a9d9e30a06d320ffb
2022-12-23 15:39:31,2022-12-23 15:42:18,0,100,167,1,2022-12-23 15:42:19,R_1gU53bSLsWKky1r,anonymous,EN,1,6143abecd2f51fa8dfe7f3c3,"I pay attention ",,,,,,,,,,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6143abecd2f51fa8dfe7f3c3
2022-12-23 15:40:10,2022-12-23 15:42:18,0,100,128,1,2022-12-23 15:42:19,R_2QstnclwPBKDbyN,anonymous,EN,1,5d79156e0c89aa0001026dc8,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d79156e0c89aa0001026dc8
2022-12-23 15:41:22,2022-12-23 15:42:20,0,100,58,1,2022-12-23 15:42:21,R_2Qn7AnKHGaStKIj,anonymous,EN,1,61620cf0045af34fd90269c8,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61620cf0045af34fd90269c8
2022-12-23 15:41:08,2022-12-23 15:42:27,0,100,79,1,2022-12-23 15:42:28,R_cNjyQhEzQMRqoBH,anonymous,EN,1,637e3bd17d67331429a15f63,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637e3bd17d67331429a15f63
2022-12-23 15:40:45,2022-12-23 15:42:30,0,100,105,1,2022-12-23 15:42:30,R_9XIyZCTW74l7bZT,anonymous,EN,1,62882d192f1a8543caf578f1,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,62882d192f1a8543caf578f1
2022-12-23 15:41:28,2022-12-23 15:42:30,0,100,62,1,2022-12-23 15:42:31,R_2ROp104qVaiHEID,anonymous,EN,1,611c4b67ef5ef50313395ffb,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,611c4b67ef5ef50313395ffb
2022-12-23 15:36:00,2022-12-23 15:42:33,0,100,392,1,2022-12-23 15:42:33,R_2QmUtvF4Rj6dTM4,anonymous,EN,1,63625293f294f7d242d70c10,I pay attention,,,,,,,,,,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63625293f294f7d242d70c10
2022-12-23 15:37:36,2022-12-23 15:42:35,0,100,298,1,2022-12-23 15:42:35,R_2VloeVgrPLpHWk0,anonymous,EN,1,638d3556e70c7bf15705e35b,"Ï pay attention""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638d3556e70c7bf15705e35b
2022-12-23 15:41:02,2022-12-23 15:42:41,0,100,98,1,2022-12-23 15:42:42,R_2EzZ6yWqlREqFZH,anonymous,EN,1,5fb7ed9193585f1eaa842a81,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,5fb7ed9193585f1eaa842a81
2022-12-23 15:41:28,2022-12-23 15:42:43,0,100,75,1,2022-12-23 15:42:44,R_sIsDyw6zto7AxEZ,anonymous,EN,1,5e9f3f09ccc75a0c345e4845,I pay attention,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9f3f09ccc75a0c345e4845
2022-12-23 15:41:33,2022-12-23 15:42:50,0,100,77,1,2022-12-23 15:42:50,R_25Hg3fGbVZrlYVM,anonymous,EN,1,615b52ac0db6d8046f3d8a82,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615b52ac0db6d8046f3d8a82
2022-12-23 15:31:56,2022-12-23 15:42:51,0,100,654,1,2022-12-23 15:42:52,R_2VsSXBvD2PS2bSw,anonymous,EN,1,589a46af57995d0001a8a03a,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589a46af57995d0001a8a03a
2022-12-23 15:41:53,2022-12-23 15:42:55,0,100,62,1,2022-12-23 15:42:55,R_0cj40w5ForBPHZT,anonymous,EN,1,6108476d3ffdd88f68d50afb,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6108476d3ffdd88f68d50afb
2022-12-23 15:41:41,2022-12-23 15:42:59,0,100,78,1,2022-12-23 15:43:00,R_1ojSIjgcFo4sVcT,anonymous,EN,1,5c0fc9645096c60001f15b12,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,5c0fc9645096c60001f15b12
2022-12-23 15:41:43,2022-12-23 15:43:01,0,100,77,1,2022-12-23 15:43:01,R_1ozohf5R39EDHi9,anonymous,EN,1,5ea340a26c3ed82b0dbd4d9f,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea340a26c3ed82b0dbd4d9f
2022-12-23 15:41:58,2022-12-23 15:43:05,0,100,66,1,2022-12-23 15:43:05,R_eQc51qlACKN2LND,anonymous,EN,1,61524fadb6efaee2aa111cb3,i pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,61524fadb6efaee2aa111cb3
2022-12-23 15:40:35,2022-12-23 15:43:09,0,100,154,1,2022-12-23 15:43:09,R_2abfooyMkAVJM0h,anonymous,EN,1,5aeb9cdeaa05510001ff624e,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,5aeb9cdeaa05510001ff624e
2022-12-23 15:39:56,2022-12-23 15:43:12,0,100,195,1,2022-12-23 15:43:12,R_2CjFWbq39q0g0TU,anonymous,EN,1,5d4223bc1f8c99001a08f9e2,I pay attention,,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d4223bc1f8c99001a08f9e2
2022-12-23 15:41:49,2022-12-23 15:43:12,0,100,82,1,2022-12-23 15:43:12,R_Or6J6yNdVqDeDXr,anonymous,EN,1,5e3b8f110d41ad3a7bc35019,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3b8f110d41ad3a7bc35019
2022-12-23 15:41:18,2022-12-23 15:43:12,0,100,113,1,2022-12-23 15:43:13,R_26o49GPfAadHVES,anonymous,EN,1,5f77b243c99f31316e4cae58,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f77b243c99f31316e4cae58
2022-12-23 15:39:18,2022-12-23 15:43:17,0,100,239,1,2022-12-23 15:43:17,R_1LA7n8zZ4BIhLcN,anonymous,EN,1,5f1f2c053dd3620d41353827,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,,,,,,,,,,5f1f2c053dd3620d41353827
2022-12-23 15:42:07,2022-12-23 15:43:18,0,100,70,1,2022-12-23 15:43:19,R_3Hh6HcVFIm7TVBM,anonymous,EN,1,5be42f3b98f5f40001a994f4,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be42f3b98f5f40001a994f4
2022-12-23 15:41:48,2022-12-23 15:43:22,0,100,94,1,2022-12-23 15:43:22,R_1kUroT884wJSNjJ,anonymous,EN,1,636148b49f7e6e857fde4001,I pay attention,,,,,,,,,,1,2,2,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636148b49f7e6e857fde4001
2022-12-23 15:42:01,2022-12-23 15:43:25,0,100,83,1,2022-12-23 15:43:25,R_1GvM70sKaAjhPus,anonymous,EN,1,5e5553e6bcdb1e55a43c78f7,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5553e6bcdb1e55a43c78f7
2022-12-23 15:41:16,2022-12-23 15:43:25,0,100,128,1,2022-12-23 15:43:25,R_5uV1MAcT2ccXgo9,anonymous,EN,1,570d30d942a1db000fc4cf87,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,570d30d942a1db000fc4cf87
2022-12-23 15:41:55,2022-12-23 15:43:30,0,100,94,1,2022-12-23 15:43:30,R_2wcnV9RiKEXIDEI,anonymous,EN,1,5c3c7913b4f22c0001a0809c,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,1,5c3c7913b4f22c0001a0809c
2022-12-23 15:39:27,2022-12-23 15:43:31,0,100,244,1,2022-12-23 15:43:31,R_3IPtHjKhHVeD0nD,anonymous,EN,1,610c42860e3a1a52be2b77da,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,610c42860e3a1a52be2b77da
2022-12-23 15:42:40,2022-12-23 15:43:31,0,100,51,1,2022-12-23 15:43:32,R_1QFudgOFsVFJ9CC,anonymous,EN,1,599de37e17c03c000151b1f2,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599de37e17c03c000151b1f2
2022-12-23 15:42:13,2022-12-23 15:43:32,0,100,79,1,2022-12-23 15:43:32,R_2TZA8AyZpYlICNl,anonymous,EN,1,631636ea6359694a5ae0be31,I pay attention,,,,,,,,,,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631636ea6359694a5ae0be31
2022-12-23 15:42:16,2022-12-23 15:43:32,0,100,75,1,2022-12-23 15:43:32,R_DV2ZUUpDLSsGHst,anonymous,EN,1,632bcf0f592b026e040d0f50,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,632bcf0f592b026e040d0f50
