id_user;hits;rate;age;gender;region;province;years_study;status;guess;start_date;end_date
65789;34;56.66666667;35;female;pais_vasco;vizcaya;19;8;60;03/08/2020 9:59;03/08/2020 10:06
65790;32;53.33333333;67;male;andalucia;sevilla;13;5;100;03/08/2020 9:56;03/08/2020 10:07
65791;27;45;61;female;castilla_leon;leon;13;5;50;03/08/2020 9:56;03/08/2020 10:08
65793;30;50;66;male;cantabria;cantabria;19;7;60;03/08/2020 9:58;03/08/2020 10:08
65794;33;55;39;female;madrid;madrid;13;5;50;03/08/2020 10:01;03/08/2020 10:08
65795;44;73.33333333;32;female;valencia;valencia;20;7;70;03/08/2020 10:02;03/08/2020 10:09
65796;42;70;29;female;madrid;madrid;19;7;50;03/08/2020 10:02;03/08/2020 10:09
65797;36;60;47;female;andalucia;cadiz;19;6;60;03/08/2020 10:01;03/08/2020 10:10
65798;38;63.33333333;37;female;madrid;madrid;19;5;40;03/08/2020 10:02;03/08/2020 10:10
65799;38;63.33333333;59;male;galicia;lugo;6;8;80;03/08/2020 10:02;03/08/2020 10:10
65800;35;58.33333333;36;female;extremadura;badajoz;19;7;60;03/08/2020 10:03;03/08/2020 10:10
65801;32;53.33333333;40;male;pais_vasco;vizcaya;19;8;80;03/08/2020 10:01;03/08/2020 10:10
65804;40;66.66666667;41;male;andalucia;jaen;19;7;80;03/08/2020 10:03;03/08/2020 10:11
65805;37;61.66666667;51;female;andalucia;granada;19;8;30;03/08/2020 10:01;03/08/2020 10:11
65806;35;58.33333333;30;female;castilla_leon;valladolid;19;5;60;03/08/2020 10:05;03/08/2020 10:11
65807;38;63.33333333;35;female;pais_vasco;vizcaya;19;8;50;03/08/2020 10:04;03/08/2020 10:11
65809;38;63.33333333;34;female;galicia;pontevedra;19;5;70;03/08/2020 10:03;03/08/2020 10:12
65810;40;66.66666667;32;male;madrid;madrid;17;5;70;03/08/2020 10:04;03/08/2020 10:12
65811;37;61.66666667;47;female;pais_vasco;alava;19;7;60;03/08/2020 10:04;03/08/2020 10:12
65813;35;58.33333333;40;male;madrid;madrid;19;8;90;03/08/2020 10:05;03/08/2020 10:13
65816;38;63.33333333;53;male;aragon;zaragoza;10;6;60;03/08/2020 10:06;03/08/2020 10:15
65817;39;65;41;male;valencia;alicante;17;6;70;03/08/2020 10:06;03/08/2020 10:15
65819;43;71.66666667;38;female;catalunya;barcelona;20;5;80;03/08/2020 10:10;03/08/2020 10:18
65820;31;51.66666667;40;male;madrid;madrid;19;6;80;03/08/2020 10:08;03/08/2020 10:18
65821;29;48.33333333;51;female;valencia;alicante;13;3;10;03/08/2020 10:10;03/08/2020 10:19
65822;37;61.66666667;49;male;canarias;las_palmas;17;7;60;03/08/2020 10:10;03/08/2020 10:19
65823;51;85;65;male;andalucia;sevilla;19;6;50;03/08/2020 10:12;03/08/2020 10:19
65825;36;60;51;male;asturias;asturias;19;7;70;03/08/2020 10:11;03/08/2020 10:20
65826;39;65;55;male;out;out;19;8;70;03/08/2020 10:12;03/08/2020 10:20
65827;38;63.33333333;18;female;murcia;murcia;15;7;50;03/08/2020 10:12;03/08/2020 10:21
65828;33;55;44;male;andalucia;huelva;15;6;50;03/08/2020 10:11;03/08/2020 10:21
65830;23;38.33333333;53;female;andalucia;cadiz;19;8;60;03/08/2020 10:16;03/08/2020 10:22
65832;36;60;58;male;madrid;madrid;12;7;60;03/08/2020 10:13;03/08/2020 10:22
65833;42;70;57;male;pais_vasco;vizcaya;15;9;80;03/08/2020 10:13;03/08/2020 10:22
65836;34;56.66666667;45;female;canarias;tenerife;13;6;80;03/08/2020 10:16;03/08/2020 10:23
65837;36;60;40;male;castilla_leon;zamora;19;6;70;03/08/2020 10:13;03/08/2020 10:23
65839;31;51.66666667;21;male;madrid;madrid;19;7;50;03/08/2020 9:56;03/08/2020 10:24
65841;35;58.33333333;49;female;out;out;0;7;40;03/08/2020 10:16;03/08/2020 10:25
65842;42;70;58;female;valencia;valencia;19;8;60;03/08/2020 10:17;03/08/2020 10:25
65843;35;58.33333333;63;female;cantabria;cantabria;13;7;50;03/08/2020 10:16;03/08/2020 10:25
65845;27;45;20;female;out;out;19;5;50;03/08/2020 10:14;03/08/2020 10:26
65847;33;55;32;female;castilla_leon;valladolid;20;5;60;03/08/2020 10:20;03/08/2020 10:27
65848;44;73.33333333;40;male;castilla_leon;salamanca;19;6;70;03/08/2020 10:20;03/08/2020 10:28
65850;40;66.66666667;53;female;madrid;madrid;19;7;50;03/08/2020 10:21;03/08/2020 10:28
65851;32;53.33333333;24;female;castilla_leon;leon;19;7;70;03/08/2020 10:22;03/08/2020 10:29
65853;27;45;40;male;andalucia;sevilla;22;6;60;03/08/2020 10:21;03/08/2020 10:29
65854;39;65;38;male;castilla_leon;valladolid;19;7;50;03/08/2020 10:24;03/08/2020 10:30
65855;35;58.33333333;25;male;catalunya;tarragona;19;6;70;03/08/2020 10:22;03/08/2020 10:31
65856;39;65;40;female;castilla_leon;valladolid;19;7;60;03/08/2020 10:23;03/08/2020 10:31
65861;41;68.33333333;39;male;madrid;madrid;17;7;60;03/08/2020 10:24;03/08/2020 10:33
65862;34;56.66666667;19;female;madrid;madrid;14;8;50;03/08/2020 10:26;03/08/2020 10:33
65863;34;56.66666667;42;female;andalucia;malaga;22;7;80;03/08/2020 10:24;03/08/2020 10:33
65864;43;71.66666667;53;male;madrid;madrid;13;6;80;03/08/2020 10:26;03/08/2020 10:34
65867;36;60;22;female;castilla_mancha;albacete;19;5;50;03/08/2020 10:27;03/08/2020 10:34
65868;32;53.33333333;31;male;murcia;murcia;4;5;60;03/08/2020 10:26;03/08/2020 10:34
65869;44;73.33333333;64;male;madrid;madrid;22;6;60;03/08/2020 10:27;03/08/2020 10:34
65870;38;63.33333333;55;male;pais_vasco;vizcaya;19;7;80;03/08/2020 10:26;03/08/2020 10:35
65871;33;55;29;female;murcia;murcia;19;6;70;03/08/2020 10:27;03/08/2020 10:35
65872;31;51.66666667;38;female;madrid;madrid;19;6;50;03/08/2020 10:30;03/08/2020 10:36
65875;35;58.33333333;38;male;andalucia;cordoba;19;6;80;03/08/2020 10:27;03/08/2020 10:36
65876;33;55;26;male;madrid;madrid;19;4;70;03/08/2020 10:27;03/08/2020 10:37
65877;33;55;31;male;catalunya;lerida;25;6;70;03/08/2020 10:28;03/08/2020 10:37
65878;28;46.66666667;42;male;catalunya;tarragona;19;6;50;03/08/2020 10:28;03/08/2020 10:37
65879;35;58.33333333;59;female;catalunya;barcelona;15;5;50;03/08/2020 10:25;03/08/2020 10:37
65880;28;46.66666667;63;male;madrid;madrid;5;7;50;03/08/2020 10:25;03/08/2020 10:37
65881;32;53.33333333;35;female;pais_vasco;vizcaya;19;8;50;03/08/2020 10:29;03/08/2020 10:37
65883;31;51.66666667;47;male;out;out;2;8;50;03/08/2020 10:28;03/08/2020 10:38
65884;27;45;21;female;madrid;madrid;18;6;40;03/08/2020 10:28;03/08/2020 10:39
65885;41;68.33333333;57;female;madrid;madrid;13;7;80;03/08/2020 10:30;03/08/2020 10:39
65886;36;60;68;male;valencia;alicante;13;6;50;03/08/2020 10:29;03/08/2020 10:40
65889;35;58.33333333;52;male;navarra;navarra;19;7;70;03/08/2020 10:33;03/08/2020 10:41
65890;23;38.33333333;24;female;murcia;murcia;19;5;50;03/08/2020 10:33;03/08/2020 10:41
65891;29;48.33333333;41;female;pais_vasco;vizcaya;19;5;60;03/08/2020 10:32;03/08/2020 10:42
65892;39;65;29;female;aragon;zaragoza;19;8;70;03/08/2020 10:32;03/08/2020 10:42
65893;33;55;44;male;rioja;rioja;15;6;70;03/08/2020 10:34;03/08/2020 10:43
65895;50;83.33333333;55;other;asturias;asturias;19;9;70;03/08/2020 10:35;03/08/2020 10:44
65896;37;61.66666667;61;male;madrid;madrid;19;8;70;03/08/2020 10:33;03/08/2020 10:44
65900;33;55;34;female;murcia;murcia;17;4;60;03/08/2020 10:38;03/08/2020 10:46
65903;31;51.66666667;18;female;extremadura;badajoz;15;8;50;03/08/2020 10:39;03/08/2020 10:47
65904;33;55;43;male;valencia;valencia;16;6;50;03/08/2020 10:38;03/08/2020 10:48
65906;26;43.33333333;18;male;madrid;madrid;2;4;40;03/08/2020 10:41;03/08/2020 10:49
65907;36;60;42;female;pais_vasco;vizcaya;19;6;60;03/08/2020 10:43;03/08/2020 10:50
65909;36;60;23;male;andalucia;sevilla;19;1;50;03/08/2020 10:42;03/08/2020 10:50
65910;45;75;56;male;andalucia;huelva;3;4;60;03/08/2020 10:44;03/08/2020 10:51
65911;33;55;34;female;madrid;madrid;19;6;70;03/08/2020 10:43;03/08/2020 10:51
65912;37;61.66666667;57;male;andalucia;cadiz;18;6;60;03/08/2020 10:43;03/08/2020 10:51
65913;18;30;38;female;out;out;13;7;70;03/08/2020 10:43;03/08/2020 10:51
65914;43;71.66666667;44;female;catalunya;barcelona;13;4;50;03/08/2020 10:44;03/08/2020 10:52
65916;35;58.33333333;66;male;madrid;madrid;15;6;70;03/08/2020 10:42;03/08/2020 10:52
65917;28;46.66666667;72;female;catalunya;barcelona;5;4;20;03/08/2020 10:44;03/08/2020 10:53
65919;37;61.66666667;20;male;andalucia;huelva;17;6;70;03/08/2020 10:46;03/08/2020 10:53
65920;42;70;63;male;andalucia;sevilla;20;6;70;03/08/2020 10:45;03/08/2020 10:53
65921;21;35;62;male;baleares;baleares;11;6;40;03/08/2020 10:45;03/08/2020 10:54
65922;37;61.66666667;49;female;pais_vasco;guipuzcoa;19;9;50;03/08/2020 10:45;03/08/2020 10:54
65923;32;53.33333333;58;male;asturias;asturias;13;5;50;03/08/2020 10:43;03/08/2020 10:54
65924;40;66.66666667;40;male;pais_vasco;alava;20;7;50;03/08/2020 10:48;03/08/2020 10:55
65925;37;61.66666667;24;female;madrid;madrid;19;6;60;03/08/2020 10:45;03/08/2020 10:55
65927;39;65;67;male;castilla_mancha;toledo;19;7;70;03/08/2020 10:48;03/08/2020 10:55
65929;42;70;55;female;asturias;asturias;23;9;70;03/08/2020 10:46;03/08/2020 10:56
65930;27;45;21;male;pais_vasco;vizcaya;18;5;50;03/08/2020 10:47;03/08/2020 10:56
65931;40;66.66666667;41;female;valencia;valencia;17;3;20;03/08/2020 10:48;03/08/2020 10:57
65934;43;71.66666667;64;female;canarias;tenerife;19;7;70;03/08/2020 10:49;03/08/2020 10:58
65935;35;58.33333333;39;male;out;out;19;7;80;03/08/2020 10:49;03/08/2020 10:58
65938;27;45;35;female;andalucia;sevilla;24;7;80;03/08/2020 10:50;03/08/2020 10:58
65939;23;38.33333333;35;female;galicia;corunya;19;6;30;03/08/2020 10:37;03/08/2020 10:59
65940;37;61.66666667;36;male;pais_vasco;vizcaya;19;8;70;03/08/2020 10:50;03/08/2020 10:59
65941;24;40;46;female;madrid;madrid;13;5;50;03/08/2020 10:49;03/08/2020 10:59
65944;30;50;66;male;andalucia;malaga;19;7;60;03/08/2020 10:51;03/08/2020 11:00
65946;36;60;57;female;madrid;madrid;11;5;50;03/08/2020 10:53;03/08/2020 11:01
65947;37;61.66666667;47;female;castilla_leon;valladolid;18;6;60;03/08/2020 10:53;03/08/2020 11:01
65948;37;61.66666667;42;male;castilla_leon;valladolid;19;7;60;03/08/2020 10:49;03/08/2020 11:02
65950;29;48.33333333;26;female;catalunya;barcelona;13;5;50;03/08/2020 10:56;03/08/2020 11:03
65951;37;61.66666667;48;female;andalucia;malaga;19;7;30;03/08/2020 10:55;03/08/2020 11:03
65954;34;56.66666667;23;female;valencia;castellon;19;6;50;03/08/2020 10:58;03/08/2020 11:06
65955;26;43.33333333;20;female;valencia;valencia;17;6;40;03/08/2020 10:58;03/08/2020 11:06
65956;45;75;26;male;galicia;corunya;20;8;80;03/08/2020 10:58;03/08/2020 11:06
65958;31;51.66666667;18;male;pais_vasco;vizcaya;13;5;50;03/08/2020 10:58;03/08/2020 11:06
65959;40;66.66666667;18;male;canarias;las_palmas;16;4;50;03/08/2020 10:58;03/08/2020 11:06
65961;40;66.66666667;29;female;galicia;pontevedra;19;6;60;03/08/2020 10:57;03/08/2020 11:07
65962;23;38.33333333;28;male;catalunya;barcelona;19;4;60;03/08/2020 11:00;03/08/2020 11:07
65963;35;58.33333333;37;male;madrid;madrid;19;8;80;03/08/2020 10:59;03/08/2020 11:07
65969;31;51.66666667;34;male;madrid;madrid;13;7;50;03/08/2020 11:01;03/08/2020 11:09
65970;36;60;61;female;madrid;madrid;8;6;60;03/08/2020 11:00;03/08/2020 11:09
65971;37;61.66666667;26;male;galicia;pontevedra;19;4;40;03/08/2020 11:02;03/08/2020 11:09
65973;36;60;21;female;valencia;alicante;13;3;50;03/08/2020 11:02;03/08/2020 11:09
65975;35;58.33333333;38;male;baleares;baleares;2;7;50;03/08/2020 11:01;03/08/2020 11:10
65976;45;75;39;male;pais_vasco;guipuzcoa;19;6;60;03/08/2020 11:03;03/08/2020 11:10
65977;29;48.33333333;23;male;catalunya;barcelona;19;7;60;03/08/2020 11:01;03/08/2020 11:11
65978;28;46.66666667;36;female;aragon;zaragoza;16;5;50;03/08/2020 11:03;03/08/2020 11:12
65980;29;48.33333333;41;male;galicia;corunya;16;5;50;03/08/2020 11:03;03/08/2020 11:12
65981;39;65;47;male;madrid;madrid;20;4;40;03/08/2020 11:05;03/08/2020 11:13
65982;41;68.33333333;34;male;andalucia;sevilla;20;5;60;03/08/2020 11:05;03/08/2020 11:14
65984;47;78.33333333;29;male;pais_vasco;vizcaya;19;7;60;03/08/2020 11:06;03/08/2020 11:14
65985;26;43.33333333;39;male;aragon;zaragoza;13;5;50;03/08/2020 11:06;03/08/2020 11:14
65986;46;76.66666667;38;male;out;out;17;7;70;03/08/2020 11:06;03/08/2020 11:14
65989;30;50;59;male;madrid;madrid;11;7;50;03/08/2020 11:04;03/08/2020 11:15
65990;33;55;45;male;murcia;murcia;6;7;60;03/08/2020 11:06;03/08/2020 11:15
65991;42;70;50;male;aragon;huesca;19;8;70;03/08/2020 11:07;03/08/2020 11:15
65992;30;50;30;male;andalucia;jaen;11;5;40;03/08/2020 11:06;03/08/2020 11:16
65994;38;63.33333333;42;male;castilla_mancha;ciudadreal;17;7;60;03/08/2020 11:08;03/08/2020 11:17
65997;42;70;21;male;asturias;asturias;18;6;60;03/08/2020 11:07;03/08/2020 11:17
65998;43;71.66666667;61;male;navarra;navarra;19;7;80;03/08/2020 11:08;03/08/2020 11:18
65999;34;56.66666667;30;female;catalunya;barcelona;19;7;70;03/08/2020 11:10;03/08/2020 11:18
66000;34;56.66666667;31;male;galicia;orense;21;7;50;03/08/2020 11:08;03/08/2020 11:18
66003;34;56.66666667;60;female;valencia;valencia;19;8;80;03/08/2020 11:13;03/08/2020 11:21
66004;35;58.33333333;38;male;catalunya;tarragona;19;6;70;03/08/2020 11:12;03/08/2020 11:21
66006;40;66.66666667;34;male;madrid;madrid;19;4;60;03/08/2020 11:13;03/08/2020 11:21
66009;34;56.66666667;45;male;valencia;alicante;19;7;50;03/08/2020 11:13;03/08/2020 11:22
66010;29;48.33333333;52;female;pais_vasco;vizcaya;17;6;40;03/08/2020 11:13;03/08/2020 11:22
66011;31;51.66666667;50;female;valencia;castellon;19;4;20;03/08/2020 11:15;03/08/2020 11:22
66012;27;45;33;male;madrid;madrid;13;5;50;03/08/2020 11:13;03/08/2020 11:22
66013;41;68.33333333;21;male;catalunya;barcelona;18;5;50;03/08/2020 11:15;03/08/2020 11:23
66017;24;40;54;male;murcia;murcia;13;5;60;03/08/2020 11:16;03/08/2020 11:24
66018;41;68.33333333;53;male;valencia;castellon;19;5;70;03/08/2020 11:17;03/08/2020 11:24
66019;37;61.66666667;31;male;baleares;baleares;19;4;60;03/08/2020 11:15;03/08/2020 11:24
66020;30;50;61;male;baleares;baleares;19;9;70;03/08/2020 11:18;03/08/2020 11:24
66021;28;46.66666667;37;female;andalucia;cadiz;19;6;40;03/08/2020 11:13;03/08/2020 11:24
66022;46;76.66666667;27;male;madrid;madrid;19;8;60;03/08/2020 11:17;03/08/2020 11:25
66024;33;55;22;male;madrid;madrid;19;8;60;03/08/2020 11:18;03/08/2020 11:25
66025;32;53.33333333;24;male;castilla_leon;leon;19;5;40;03/08/2020 11:16;03/08/2020 11:26
66026;39;65;22;male;madrid;madrid;19;7;50;03/08/2020 11:17;03/08/2020 11:26
66028;43;71.66666667;38;male;pais_vasco;vizcaya;20;5;50;03/08/2020 11:17;03/08/2020 11:26
66029;28;46.66666667;43;male;catalunya;tarragona;13;9;80;03/08/2020 11:18;03/08/2020 11:27
66030;41;68.33333333;26;male;catalunya;barcelona;18;6;40;03/08/2020 11:17;03/08/2020 11:27
66034;32;53.33333333;24;female;pais_vasco;guipuzcoa;20;7;50;03/08/2020 11:18;03/08/2020 11:28
66036;34;56.66666667;24;male;catalunya;gerona;16;7;70;03/08/2020 11:19;03/08/2020 11:28
66037;31;51.66666667;62;male;andalucia;malaga;20;7;70;03/08/2020 11:19;03/08/2020 11:28
66039;36;60;41;male;madrid;madrid;6;7;70;03/08/2020 11:21;03/08/2020 11:29
66040;41;68.33333333;61;female;catalunya;barcelona;14;4;60;03/08/2020 11:21;03/08/2020 11:29
66041;40;66.66666667;35;male;valencia;valencia;19;5;80;03/08/2020 11:22;03/08/2020 11:29
66042;39;65;65;male;madrid;madrid;19;8;70;03/08/2020 11:22;03/08/2020 11:31
66043;34;56.66666667;49;female;madrid;madrid;19;6;50;03/08/2020 11:21;03/08/2020 11:31
66047;30;50;21;female;pais_vasco;guipuzcoa;19;6;80;03/08/2020 11:24;03/08/2020 11:32
66048;33;55;52;female;baleares;baleares;11;7;60;03/08/2020 11:23;03/08/2020 11:32
66050;36;60;45;male;pais_vasco;guipuzcoa;11;5;40;03/08/2020 11:22;03/08/2020 11:33
66051;31;51.66666667;51;male;andalucia;granada;1;5;40;03/08/2020 11:17;03/08/2020 11:33
66052;42;70;62;male;valencia;valencia;13;7;60;03/08/2020 11:24;03/08/2020 11:33
66053;37;61.66666667;48;female;madrid;madrid;15;5;60;03/08/2020 11:27;03/08/2020 11:34
66055;38;63.33333333;45;female;madrid;madrid;4;7;50;03/08/2020 11:27;03/08/2020 11:34
66056;44;73.33333333;53;male;madrid;madrid;19;7;60;03/08/2020 11:28;03/08/2020 11:35
66058;27;45;32;female;castilla_leon;leon;13;7;40;03/08/2020 11:27;03/08/2020 11:35
66060;35;58.33333333;66;male;madrid;madrid;15;9;70;03/08/2020 11:25;03/08/2020 11:35
66061;34;56.66666667;28;male;andalucia;jaen;19;5;70;03/08/2020 11:28;03/08/2020 11:36
66062;42;70;36;male;castilla_leon;valladolid;19;9;80;03/08/2020 11:27;03/08/2020 11:36
66063;42;70;57;male;catalunya;tarragona;15;5;50;03/08/2020 11:28;03/08/2020 11:36
66065;50;83.33333333;41;male;valencia;valencia;19;6;50;03/08/2020 11:29;03/08/2020 11:36
66066;25;41.66666667;25;male;andalucia;cadiz;10;6;50;03/08/2020 11:27;03/08/2020 11:36
66067;32;53.33333333;40;female;extremadura;badajoz;17;2;50;03/08/2020 11:28;03/08/2020 11:36
66068;33;55;64;male;catalunya;gerona;19;6;70;03/08/2020 11:24;03/08/2020 11:36
66069;39;65;64;male;madrid;madrid;20;6;70;03/08/2020 11:27;03/08/2020 11:36
66070;32;53.33333333;38;male;andalucia;huelva;16;6;60;03/08/2020 11:27;03/08/2020 11:37
66071;33;55;45;male;valencia;valencia;13;5;70;03/08/2020 11:28;03/08/2020 11:37
66072;27;45;46;male;castilla_mancha;guadalajara;19;7;70;03/08/2020 11:29;03/08/2020 11:37
66073;30;50;38;male;pais_vasco;vizcaya;19;8;60;03/08/2020 11:30;03/08/2020 11:37
66074;26;43.33333333;18;female;valencia;castellon;13;3;50;03/08/2020 11:23;03/08/2020 11:37
66076;37;61.66666667;51;female;catalunya;barcelona;13;6;60;03/08/2020 11:29;03/08/2020 11:38
66077;32;53.33333333;39;female;catalunya;barcelona;13;5;40;03/08/2020 11:30;03/08/2020 11:38
66078;29;48.33333333;50;female;valencia;castellon;5;2;60;03/08/2020 11:30;03/08/2020 11:38
66079;41;68.33333333;36;female;aragon;zaragoza;19;7;60;03/08/2020 11:30;03/08/2020 11:38
66080;29;48.33333333;19;male;andalucia;granada;19;6;60;03/08/2020 11:29;03/08/2020 11:38
66081;39;65;45;male;pais_vasco;vizcaya;19;7;50;03/08/2020 11:31;03/08/2020 11:39
66086;31;51.66666667;37;male;andalucia;sevilla;15;5;60;03/08/2020 11:30;03/08/2020 11:40
66087;42;70;21;male;galicia;corunya;19;7;50;03/08/2020 11:34;03/08/2020 11:40
66088;40;66.66666667;52;female;out;out;19;7;80;03/08/2020 11:33;03/08/2020 11:41
66090;44;73.33333333;43;male;galicia;pontevedra;19;7;80;03/08/2020 11:33;03/08/2020 11:41
66091;19;31.66666667;42;female;valencia;alicante;11;7;50;03/08/2020 11:29;03/08/2020 11:42
66092;37;61.66666667;23;male;catalunya;barcelona;19;8;40;03/08/2020 11:34;03/08/2020 11:42
66093;43;71.66666667;18;male;galicia;pontevedra;16;6;60;03/08/2020 11:35;03/08/2020 11:42
66094;27;45;24;other;catalunya;barcelona;19;6;70;03/08/2020 11:34;03/08/2020 11:42
66097;39;65;50;female;madrid;madrid;14;7;60;03/08/2020 11:34;03/08/2020 11:43
66098;29;48.33333333;28;male;catalunya;barcelona;19;8;80;03/08/2020 11:30;03/08/2020 11:43
66099;40;66.66666667;55;female;canarias;tenerife;15;8;50;03/08/2020 11:34;03/08/2020 11:43
66102;35;58.33333333;24;female;madrid;madrid;19;7;60;03/08/2020 11:37;03/08/2020 11:45
66104;32;53.33333333;37;male;baleares;baleares;13;6;30;03/08/2020 11:34;03/08/2020 11:45
66108;17;28.33333333;52;female;andalucia;sevilla;11;6;60;03/08/2020 11:36;03/08/2020 11:45
66109;28;46.66666667;28;female;valencia;valencia;19;2;50;03/08/2020 11:37;03/08/2020 11:46
66110;29;48.33333333;21;female;catalunya;barcelona;19;6;60;03/08/2020 11:36;03/08/2020 11:46
66111;39;65;32;male;madrid;madrid;19;6;70;03/08/2020 11:37;03/08/2020 11:46
66113;22;36.66666667;18;male;andalucia;granada;16;7;20;03/08/2020 11:37;03/08/2020 11:47
66114;39;65;53;female;andalucia;sevilla;19;6;80;03/08/2020 11:40;03/08/2020 11:47
66115;28;46.66666667;36;male;andalucia;huelva;25;7;70;03/08/2020 11:39;03/08/2020 11:47
66117;33;55;40;male;andalucia;huelva;19;6;60;03/08/2020 11:37;03/08/2020 11:47
66120;35;58.33333333;69;male;castilla_leon;valladolid;5;5;40;03/08/2020 11:39;03/08/2020 11:49
66121;40;66.66666667;25;female;pais_vasco;guipuzcoa;21;6;60;03/08/2020 11:43;03/08/2020 11:49
66122;31;51.66666667;22;male;valencia;valencia;19;6;80;03/08/2020 11:42;03/08/2020 11:49
66123;28;46.66666667;60;female;canarias;tenerife;4;7;40;03/08/2020 11:42;03/08/2020 11:50
66124;36;60;70;female;catalunya;barcelona;19;6;80;03/08/2020 11:41;03/08/2020 11:50
66125;36;60;43;female;rioja;rioja;19;6;80;03/08/2020 11:41;03/08/2020 11:50
66126;35;58.33333333;72;male;valencia;alicante;19;6;70;03/08/2020 11:41;03/08/2020 11:51
66127;50;83.33333333;63;male;extremadura;caceres;13;7;60;03/08/2020 11:45;03/08/2020 11:51
66128;37;61.66666667;22;male;pais_vasco;guipuzcoa;19;7;70;03/08/2020 11:44;03/08/2020 11:52
66129;32;53.33333333;56;male;andalucia;malaga;8;6;70;03/08/2020 11:28;03/08/2020 11:52
66132;46;76.66666667;34;male;galicia;corunya;19;5;50;03/08/2020 11:45;03/08/2020 11:52
66133;31;51.66666667;35;male;catalunya;barcelona;19;6;60;03/08/2020 11:43;03/08/2020 11:52
66135;45;75;30;male;canarias;las_palmas;20;7;30;03/08/2020 11:45;03/08/2020 11:53
66136;26;43.33333333;20;female;cantabria;cantabria;17;7;30;03/08/2020 11:47;03/08/2020 11:54
66139;35;58.33333333;53;male;murcia;murcia;11;4;60;03/08/2020 11:48;03/08/2020 11:55
66141;20;33.33333333;45;male;pais_vasco;vizcaya;10;8;60;03/08/2020 11:43;03/08/2020 11:55
66142;26;43.33333333;71;male;asturias;asturias;11;5;80;03/08/2020 11:49;03/08/2020 11:56
66143;32;53.33333333;34;female;canarias;las_palmas;19;5;80;03/08/2020 11:46;03/08/2020 11:56
66144;35;58.33333333;33;female;castilla_mancha;albacete;19;7;60;03/08/2020 11:50;03/08/2020 11:56
66145;31;51.66666667;59;male;andalucia;granada;13;4;60;03/08/2020 11:48;03/08/2020 11:57
66147;41;68.33333333;42;male;valencia;alicante;19;7;80;03/08/2020 11:49;03/08/2020 11:57
66148;38;63.33333333;49;female;andalucia;malaga;16;7;70;03/08/2020 11:49;03/08/2020 11:58
66149;40;66.66666667;50;male;madrid;madrid;25;6;60;03/08/2020 11:50;03/08/2020 11:58
66152;38;63.33333333;55;male;valencia;alicante;14;6;90;03/08/2020 11:52;03/08/2020 11:58
66153;32;53.33333333;26;female;catalunya;lerida;19;7;70;03/08/2020 11:49;03/08/2020 11:59
66157;31;51.66666667;31;male;madrid;madrid;15;6;50;03/08/2020 11:49;03/08/2020 12:00
66158;32;53.33333333;69;male;madrid;madrid;15;7;60;03/08/2020 11:51;03/08/2020 12:00
66159;36;60;43;male;valencia;alicante;13;5;90;03/08/2020 11:51;03/08/2020 12:00
66160;49;81.66666667;52;male;andalucia;sevilla;19;6;70;03/08/2020 11:54;03/08/2020 12:00
66161;27;45;38;male;pais_vasco;vizcaya;19;7;60;03/08/2020 11:51;03/08/2020 12:00
66163;27;45;22;male;catalunya;barcelona;19;7;40;03/08/2020 11:54;03/08/2020 12:01
66164;23;38.33333333;21;female;castilla_leon;avila;4;5;40;03/08/2020 11:51;03/08/2020 12:02
66168;38;63.33333333;47;male;baleares;baleares;19;6;50;03/08/2020 11:53;03/08/2020 12:02
66169;32;53.33333333;55;female;valencia;valencia;13;6;50;03/08/2020 11:55;03/08/2020 12:02
66173;34;56.66666667;72;female;murcia;murcia;19;8;80;03/08/2020 11:53;03/08/2020 12:03
66176;40;66.66666667;45;female;andalucia;sevilla;16;5;70;03/08/2020 11:55;03/08/2020 12:03
66177;33;55;35;male;andalucia;malaga;4;7;70;03/08/2020 11:55;03/08/2020 12:03
66178;31;51.66666667;22;male;castilla_mancha;albacete;19;6;60;03/08/2020 11:56;03/08/2020 12:04
66180;21;35;39;female;castilla_mancha;ciudadreal;14;3;40;03/08/2020 11:56;03/08/2020 12:04
66182;41;68.33333333;73;male;catalunya;barcelona;19;7;60;03/08/2020 11:57;03/08/2020 12:05
66183;39;65;20;male;valencia;alicante;17;7;70;03/08/2020 11:57;03/08/2020 12:05
66184;25;41.66666667;21;male;galicia;pontevedra;19;6;50;03/08/2020 11:54;03/08/2020 12:05
66187;30;50;32;female;valencia;castellon;19;6;50;03/08/2020 11:59;03/08/2020 12:07
66188;29;48.33333333;66;male;canarias;tenerife;13;5;50;03/08/2020 11:57;03/08/2020 12:07
66191;30;50;61;male;andalucia;granada;19;7;50;03/08/2020 11:57;03/08/2020 12:07
66192;46;76.66666667;39;female;madrid;madrid;17;6;70;03/08/2020 11:57;03/08/2020 12:07
66194;41;68.33333333;24;male;castilla_leon;segovia;15;4;50;03/08/2020 11:59;03/08/2020 12:07
66196;29;48.33333333;28;female;catalunya;barcelona;20;7;60;03/08/2020 11:59;03/08/2020 12:08
66197;28;46.66666667;52;male;andalucia;malaga;19;8;50;03/08/2020 11:57;03/08/2020 12:08
66199;45;75;49;male;aragon;zaragoza;19;6;60;03/08/2020 12:01;03/08/2020 12:09
66201;32;53.33333333;21;female;castilla_mancha;guadalajara;19;7;50;03/08/2020 11:59;03/08/2020 12:09
